11,在具体进行例示时，必须注意不要混合使用或用完证明中有用的,数字,字母,量词,联词,B,C. 量词
12,标志词“如果”后面的命题被称为,结论,前提,条件,前件,D,B. 前提。
13,在三段论中，如果前提中有一个是否定命题，那么结论必定是,真命题,假命题,肯定命题,否定命题,D,D. 否定命题
14,在文恩图中，用来标记特称命题的是。,阴影,星号,数字,圆圈,B,A. 阴影。
15,有些教授留长发，因此，有些留长发的人是科学家。 为使上述推理成立，需要补充以下哪项作为前提?,所有科学家都是教授,所有教授都是科学家,有些科学家不是教授,有些教授是科学家,B,B. 所有教授都是科学家
16,在世界范围内禁止生产各种破坏臭氧层的化学物质可能仅仅是一种幻想，大量这样的化学物质已经生产出来，并且以成千上万台冰箱的冷却剂的形式而存在。当这些化学物质到达大气层中的臭氧层时，其作用不可能停止。因此，没有任何方式可以阻止这类化学物质进一步破坏臭氧层。以下哪项如果为真，则能最严重地削弱以上论证?,当冰箱的使用寿命结束时，冰箱里的冷却剂可完全回收并且重新利用,不会破坏臭氧层的替代品还未开发出来，并且替代品可能比冰箱目前使用的冷却剂昂贵,即使人们放弃使用冷藏设备，已经存在的冰箱里的冷却剂也是对大气臭氧层的一个威胁,不可能精确地测量冰箱里冷却剂这种破坏臭氧层的化学物质的量是多少,A,B
17,金岳霖的著作不包括,《中国哲学史》,《知识论》,《逻辑》,《论道》,A,A
18,古代逻辑的发源地包括,古印度,以上都对,中国,古希腊,B,B. 以上都对印度、中国、古希腊是古代逻辑的三个发源地。古印度的因达克疏在公元5世纪左右首次提出了三值逻辑，中国也在3世纪左右出现了名辩，古希腊的亚里士多德是西方逻辑学的奠基人，他在公元3世纪左右提出了形式逻辑。
19,“问:铁为什么能压延?答:因为铁有压延的特性。”属于,直接循环论证,相干谬误,支持谬误,间接循环论证,A,A. 直接循环论证
20,所有的语句都包含,逻辑要素,语法要素,词汇要素,语义要素和逻辑要素,D,D. 语义要素和逻辑要素
21,一个优秀的领导人是不会脱离群众的。所以，如果一个领导人脱离群众，他就不是一个能够得到大多数群众拥护的人。 以下哪项与上面的议论方式最相似?,许多领导人是脱离群众的人,这道题在5分钟内答不完。要是谁在5分钟内答完，他就不是一个死记硬背的学员。,所有孩子都喜欢与他人进行游戏活动。如果幼儿园多安排一些孩子之间的游戏活动，那么一定会受到家长的好评,所有电脑都需要安装相应的软件才能运行某种程序。因此，如果电脑没有安装相应的软件，则这个程序就不会运行,D,C. 所有孩子都喜欢与他人进行游戏活动。如果幼儿园多安排一些孩子之间的游戏活动，那么一定会受到家长的好评
22,“所有S是P”与“所有S不是P”之间具有,反对关系,下反对关系,差等关系,矛盾关系,A,D
23,如果论证的所有前提同时为真是不可能的，那么这个论证的前提就是,不可接受的,一致的,可接受的,不一致的,D,D. 不一致的
24,以“所有A都不是B，所有C是B。”为前提进行三段论推理，其结论为,所有A不是C,有些A是C,有的C是A,有的B是A,A,A. 所有A不是C
25,以下不属于不相干结论谬误的是,偷换论题,稻草人谬误,转移话题,法庭悖论,D,D
26,一个从已确定断言产生出新断言的过程叫做。,结论,辩论,推论,论断,C,C. 推论。推论是一个从已确定断言产生出新断言的过程，通过逻辑推理和演绎来得出新的结论。
27,亚里士多德提出的论证评价三标准不包含,分析标准,修辞标准,论辩标准,逻辑标准,D,A. 分析标准
28,“出席会议的人有大学毕业的”与“出席会议的人有不是大学毕业的”,可同真，不可同假,不可同真，可同假,不可同真，不可同假,可同真，可同假,A,D
29,以下属于必然真命题的是,女人是人,中国人是中国人,儿童是人,中国人不是中国人,B,B
30,论证的功能包括说服和,证成和推论,反驳和归谬,推论和归谬,证成和反驳,D,D. 证成和反驳
31,逻辑主义的代表人物是,哥德尔,布劳威尔,希尔伯特,罗素,D,D. 罗素。逻辑主义是一种研究逻辑推理和论证的哲学观点，罗素是20世纪著名的英国哲学家，他的逻辑哲学论说是逻辑主义的重要理论基础。
32,通过改变命题的质或量从而推导出新命题的论证的是,质量论证,对当关系论证,三段论论证,直言命题运算论证,D,D. 直言命题运算论证
33,在“如果原始人的石斧就是资本，那原始人就是资本家了。”中，,论据是“原始人的石斧是资本”,论据是“原始人是资本家”,论题是“原始人的石斧不是资本”,论题是“原始人是资本家”,C,A
34,包括一个或一个以上较短命题作为其自身的一部分的命题称为,否定命题,分析命题,复合命题,全称命题,C,C. 复合命题
35,语言学的维度不包括,语气,语法,语义,语用,A,A
36,并行结构又称为()，是指由两个或两个以上前提分别独立支持统一结论的结构。,同一结构,简单结构,序列结构,收敛结构,D,B. 简单结构
37,逻辑系统的四大定理不包括,可靠性定理,有效性定理,一致性定理,不完全性定理,D,D
38,在具体进行例示时，必须注意不要混合使用或用完证明中有用的,数字,字母,量词,联词,B,C. 量词
39,在上次考试中，老师出了一道非常古怪的难题，有86%的考生不及格。这次考试之前，王见明预测说：“格据上次考试情况，这次考试不一定会出那种难题了。”胡思明说：“这就是说这次考试肯定不出那种难题了。太好了!”王见明说：“我不是那个意思。” 下面哪句话与王见明说的意思相似?,这次考试老师必定不出那种难题了,这次考试老师不可能出那种难题了,这次考试老师可能不出那种难题了,这次考试老师不可能不出那种难题,C,C. 这次考试老师可能不出那种难题了
40,“一个老虎的食量比一个人的大，那么所有老虎的食量也比所有人的食量大。”犯的逻辑谬误是,归纳不强谬误,演绎无效谬误,分解谬误,合成谬误,D,A. 归纳不强谬误。
41,又可称为串行结构或线性结构的是,并行结构,中间结构,序列结构,发散结构,C,C. 序列结构。
42,“有些壁画是三幅一联画”中的“有些”是,谓项,联项,量词,主项,C,C. 量词
43,“张平买了双便宜的旅游鞋，不到半个月就坏了；不久他的朋友买了件便宜的皮夹克，结果发现是仿羊皮的。张平由此得出结论“便宜无好货”。此推理,正确地使用了求同法,犯了轻率概括的错误,正确地使用了共变法,是一个正确的三段论推理,B,B
44,张竞说：只有正式代表才可以发言。 刘强说：不对吧!李贵也是正式代表但他并发言 刘强的回答是把张竞的话错误的理解为以下哪项?,李贵要发言,所有发言的人都是正式代表,没有正式代表发言,所有正式代表都发言了,D,A. 李贵要发言
45,一个论证是好的，必须满足,前提与结论必须是相干的,所有前提都必须是真的,以上都对,所有前提加起来必须给结论提供足够支持,C,C. 以上都对一个好的论证必须满足两个条件：前提与结论必须是相干的，以及所有前提都必须是真的。只有同时满足这两个条件，论证才能被认为是一个好的论证。
46,只有一个前提和一个结论的结构是,收敛结构,简单结构,序列结构,发散结构,B,B. 简单结构
47,在逻辑方阵中，两个命题是蕴涵关系，当且仅当，它们同时满足的条件是,以上都对,它们是从存在观点来考虑的,它们具有相同主项和相同谓项,它们有不同的量和相同的质,A,C. 它们具有相同主项和相同谓项
48,构造真值表，基于的逻辑算子规则不包括,命题,合取,否定,等值,A,A
49,从“小王去北京可能乘飞机，也可能乘火车或汽车”和“他不乘汽车”可知,他乘飞机,他乘飞机或者火车,他乘火车,他不乘飞机或者火车,B,D
50,下列语句作为划分，正确的是,这个班的学生，除了七名女学生外，其余都是男生,一年可以分为春、夏、秋、冬四季,战争分为常规战争和世界大战,概念分为普遍概念、单独概念和正概念,A,A. 这个班的学生，除了七名女学生外，其余都是男生
51,“鬼是不存在的，因为没有人证明过鬼存在。”陷入了什么样的论证谬误？,诉诸权威,以上均不是,诉诸无知,诉诸公众,C,C. 诉诸无知这个论证谬误被称为“洛克的头”或“指环的比喻”，因为这种类型的论证是基于“沉默的证人”理论的谬误。这个论点认为，因为没有人证明鬼不存在，所以鬼一定存在。但是，这种逻辑并不成立，因为沉默并不能证明鬼的存在或不存在。
52,在“知识分子是国家的宝贵财富”和“大学教师是知识分子”这两个判断中，“知识分子”这个概念,前者是集合概念，后者是非集合概念,都是集合概念,都是非集合概念,前者是非集合概念，后者是集合概念,A,A. 前者是集合概念，后者是非集合概念
53,根据传统逻辑学标准，论证评价的逻辑标准的类型包括演绎逻辑标准和,辩证逻辑标准,解释逻辑标准,归纳逻辑标准,以上都不对,C,D. 以上都不对
54,“所有的广东人是中国人”中“所有”是,主项,联项,谓项,量词,D,D. 量词
55,防疫站的统计数据显示给狗注射疫苗可以减少狂犬病发生的危险性，但是医疗保险业对此进行的统计研究则得出了相反的结论。即被注射了狂犬疫苗的狗咬伤的人比那些被没注射狂犬疫苗的狗咬伤的人更有可能得狂犬病。 下列哪项正确，最能解释题干的明显矛盾?,被狗咬了的人会立即到防疫站寻求帮助，但是却不一定及时跟自己的保险公司联系,人们往往是在自己的宠物狗已经表现出明显的狂犬病特征后才去给自己的狗注射狂犬疫苗，而且他们都是居住在狂犬病发病率最高的地方,大多数咬人的狗都没有注射狂犬疫苗,被狗咬过的每个人都必须接受狂犬疫苗的注射,B,C. 大多数咬人的狗都没有注射狂犬疫苗。
56,非单调逻辑的提出者是,纽特,约翰逊,布莱尔,图尔敏,A,D. 图尔敏。
57,真值表可以用来判定,等值,蕴涵与有效性,重言式与矛盾式,以上都对,D,D. 以上都对
58,“有效性对于真实的论证评价来说既不是充分的也不是必要的。”出自,图尔敏,布莱尔,以上均不是,约翰逊,A,C. 以上均不是。
59,直言命题SE`P通过换质法得到的命题是,SOP,SEP,SAP,SIP,C,B. SEP换质法（换位法）是逻辑学中一种重要的推理方法，通过将两个相互矛盾的命题进行换位，来推导出新的命题。直言命题SE'P通过换质法得到的命题是SEP。
60,在亚里士多德的逻辑中，被认为是肯定或否定主项具有谓项性质的语句的是,推论,论证,命题,修辞,C,C. 命题
61,一个论证是可靠的，必须满足两个条件，一是所有前提都是真的，二是,论证形式是有效的,以上都不对,部分结论是真的,所有结论都是真的,A,"A. 所有前提都是真的。论据是可靠的, 当且仅当其前提是真实的。这意味着前提和结论都是真的，故选D. 所有结论都是真的。"
62,以下不能用来检验复合命题论证的有效性的是,真值表,基本论证形式,文恩图,形式演绎,C,B
63,在论证过程中，通过把某种极端的观点强加给对方来丑化对方是违背了()这一语言明确性原则。,断章取义,平均数,稻草人,非黑即白,C,C. 稻草人这道题目考察了逻辑学中的逻辑推理和避免预设陷阱的原则。在论证过程中，通过把某种极端的观点强加给对方来丑化对方，容易让讨论陷入混乱。稻草人语言明确性原则要求，在论证过程中，应当避免使用不准确、模糊或容易引起误解的语言，如使用极端观点来攻击对方，导致讨论无法进行下去。
64,三段论的五条规则可以被分为几类?,3,2,5,4,B,D. 4解析：三段论有四条规则，后来又补充了一条，所以共有四条规则。选项A：3个选项，不符合题意。选项B：2个选项，不符合题意。选项C：5个选项，不符合题意。选项D：4个选项，符合题意。所以答案是D. 4。
65,“生产关系是人们在生产中结成的人与人之间的关系”，这个定义的种差是,人与人之间的关系,在生产中结成的关系,人们在生产中结成的人与人之间的,人们在生产中结成的,C,C. 人们在生产中结成的人与人之间的
66,“一方对立场的抨击必须与另一方却是已提出的立场有关”。这是批判性讨论规则中的,举证规则,自由规则,立场规则,责任规则,C,C. 立场规则
67,直言命题的类型不包括,全称逆否命题,特称肯定命题,全称肯定命题,特称否定命题,A,A. 全称逆否命题。
68,某公司为了扩大其网上商店的销售收入，采取了各种各样的广告宣传和促销手段，但是效果并不明显。该公司重金聘请了专业人士进行市场分析，专业人士认为开通了网上银行的人群才是真正潜在的网上商店的顾客群。于是该公司决定于商业银行合作，在新开通网上银行业务的人群中开展宣传和促销活动。但是三个月后，效果并不理想。 以下哪项为真，最能解释上述结果?,开通网上银行在中国还是一件新鲜事，一般来说，消费对此的态度比较谨慎,一般来说，刚刚开通网上银行的人需要经过一段时间后才有可能进行网上消费,网上金融服务在知识分子中已经比较普及，他们更希望网上商店能够提供一些特色服务,最近网上银行用户被盗的案件频发，开通网上银行的人因此有所减少,B,A. 开通网上银行在中国还是一件新鲜事，一般来说，消费对此的态度比较谨慎。
69,斯多葛学派的代表人物不包括,芝诺,泰勒斯,塞内卡,奥勒留,B,B. 泰勒斯。斯多葛学派是古希腊哲学的一个分支，创立者是芝诺，主要观点是强调理性、道德戒律和道德自由，反对神秘主义和超自然观念。泰勒斯是古希腊早期的自然哲学家，他提出世界无限、物质无限和绝对原子等观点。所以，泰勒斯不是斯多葛学派的代表人物。
70,根据论证的前提与结论的支持关系，谬误可以分为,前提谬误,支持谬误,以上都对,相干谬误,C,C. 以上都对在逻辑学中，谬误可以分为前提谬误、支持谬误和相干谬误。前提谬误是指在前提中采取了一个错误的前提，导致结论也变得错误。支持谬误是指在支持结论的论据中存在错误。相干谬误是指在与结论无关的论据中采取了一个错误的前提，导致结论与无关的论据相关。这三种谬误都存在于论证的过程中，根据它们对论证的支持程度，我们可以对谬误进行分类。
71,以下不属于弥尔五法的是,比较法,求异法,求同法,契合法,A,C. 求同法
72,以下不属于前提标识词的是,因为,鉴于,因此,由于,C,B. 鉴于
73,诉诸情感论证的类型不包括,诉诸公众论证,诉诸怜悯论证,不适当权威论证,诉诸威力论证,C,A
74,欧拉图表示的两个对象类之间的关系不包括,交叉关系,全同关系,种属关系,同一关系,B,A
75,逻辑主义的代表人物是,布劳威尔,罗素,哥德尔,希尔伯特,B,B. 罗素
76,请选择恰当的判断反驳“吸烟有利健康”,有人吸烟不利健康,有人不吸烟有利健康,所有人吸烟都不利健康,健康的人一般不吸烟,C,C.所有人吸烟都不利健康
77,“如果A，那么B”可转换为其等值判断,如果非A，那么B,如果非A，那么非B,如果B，那么A,如果非B，那么非A,D,C. 如果B，那么A
78,被誉为古印度的医学百科全书的是,《阇罗迦本集》,《吠陀经》,《摩诃婆罗多》,《薄伽梵歌》,A,A. 《辻罗迦本集》
79,“好人有好报，三是好人，所以三有好报”属于,演绎推理,回溯推理,似真推理,归纳推理,C,A. 演绎推理
80,彭平是一个计算机编程专家，姚欣是一位数学家。其实，所有的计算机编程专家都是数学家。我们知道，今天国内大多数综合性大学都在培养着计算机编程专家。据此，我们可以认为：,彭平由综合性大学所培养的,大多数计算机编程专家是由综合性大学所培养的,有些数学家是计算机编程专家,姚欣并不是毕业于综合性大学,C,B
81,用真值表检验重言式与矛盾式需要针对所讨论的命题建立一个,矛盾式,重言式,真值行,真值列,D,C. 真值行
82,前提是自我欺骗性语句，即,前提虚假谬误,以上都不对,预期理由谬误,前提自相矛盾谬误,D,A. 前提虚假谬误
83,当命题断言了主项或谓项所指称的类的每一成员时，我们就说这个词项是,不周延的,假的,周延的,真的,C,C. 周延的
84,根据演绎有效性原则，论证无效的一个重要标志是,部分前提假而结论假,部分前提真而结论假,所有前提假而结论假,所有前提真而结论假,C,D. 所有前提真而结论假
85,根据演绎有效性原则，论证无效的一个重要标志是,部分前提假而结论假,所有前提假而结论假,所有前提真而结论假,部分前提真而结论假,C,B. 所有前提假而结论假
86,“所有的逻辑学家都是哲学家，所有美学家都是逻辑学家，因此，所有美学家都是哲学家”，这个三段论中，结论标识词是,都是,哲学家,所有,因此,D,A. 都是
87,以下不属于前提标识词的是,因为,鉴于,由于,所以,D,B. 鉴于
88,三段论“有些结构主义者是形式主义者；所有形式主义者都不是实质主义者；因此，有些实质主义者不是结构主义者。”的式是,IOE,EOI,EIO,IEO,D,A. IOE
89,在归纳逻辑中，所有前提真而结论,可能真,必然假,必然真,可能假,A,C. 必然真
90,由于近期的干旱和高温，导致海湾盐度增加，引起了许多鱼的死亡。虾虽然可以适应高盐度，但盐度高也给养虾场带来了不幸。以下哪项如果为真，能够提供解释以上现象的原因?,幼虾吃的有机物在盐度高的环境下几乎难以存活,持续的干旱会使海湾的水位下降，这已经引起了有关机构的注意,水温升高会使虾更快速是繁殖,鱼多的海湾往往虾也多，虾少的海湾鱼也不多,A,A. 幼虾吃的有机物在盐度高的环境下几乎难以存活。
91,以下不属于共同的论证评价标准的是,分析标准,论辩标准,逻辑标准,修辞标准,A,A
92,诉诸权威谬误的通常表现形式包括,不相干权威,以上都对,有问题的权威,滥用权威,B,B. 以上都对诉诸权威谬误的通常表现形式包括：不相干权威、有问题的权威和滥用权威。这些形式都有助于解释在论证过程中过度依赖权威而忽略其他信息和自身思考的错误。
93,再归纳逻辑中，所有前提真而结论,可能真,以上都不对,必然假,必然真,A,D
94,论证的功能包括证成和,反驳,辩论,推论,归谬,A,C. 推论
95,如果有的a是b；有的a不是b，并且有的b是a ，有的b不是a；那么，a与b这两个概念具有()关系。,交叉,真包含于,全异,全同,A,C. 全异。
96,小王说：如果明天不下大雨，我一定去看足球比赛 以下哪项为真，可以证明小王没有说真话?a天没下大雨，小王没去看足球赛；b天下大雨，小王去看了足球赛；c天下大雨，小王没去看足球赛,ab,a,b,c,B,C. b题目的描述是：如果明天不下大雨，我一定去看足球比赛。如果小王说了真话，那么根据他的话，我们可以选择相信a或b选项。如果a选项为真，则当天下大雨时，小王也去了看足球赛，这意味着他没说真话。如果b选项为真，则小王说了假话，也意味着他没说真话。然而，如果c选项为真，则当天下大雨，小王没去看足球赛，这意味着他说的不是真话，但我们可以选择相信这个选项，因为小王可能被下雨所影响，无法去看足球赛。因此，正确答案是C. b。
97,如果A、B两个判断不能同假，但却可以同真，则它们之间的关系是,下反对关系,矛盾关系,差等关系,反对关系,A,B. 矛盾关系
98,一个结果的数值概率等于相对那个结果可获得的结果数()可能结果的总数。,乘,除,减,加,B,B. 除。
99,如果一个证明的论据还要依靠论题来证明，那么该证明所犯的逻辑错误是,推不出,预期理由,循环论证,论据虚假,C,C. 循环论证
100,通过改变命题的质或量从而推导出新命题的论证是,直言命题运算论证,质量论证,三段论论证,对当关系论证,A,A. 直言命题运算论证
101,构造真值表，基于的逻辑算子规则不包括,等值,命题,否定,合取,B,C. 否定
102,要检验一个命题是否是矛盾式，即以该命题作为前提进行推导，看看能否推导出,结论,命题,矛盾,前提,C,C. 矛盾
103,论证识别的核心内容是,目标听众的识别,前提与结论的识别,论证者的识别,论证目的识别,B,B. 前提与结论的识别。
104,前提或结论中至少有一个条件命题的论证的是,结论论证,命题论证,条件论证,前提论证,C,C. 条件论证条件论证指的是在论证过程中，前提和结论都作为论证的一部分，且它们之间通过条件关系连接。即如果前提成立，那么结论成立。这样的论证通常会有两个部分，一是前提，二是结论和前提之间的关系。
105,如果论证的所有前提同时为真是不可能的，那么这个论证的前提就是,不可接受,不一致,可接受,一致,B,B. 不一致。
106,一个命题为真是另一个命题为真的充分条件的命题是,直言命题,条件命题,假言命题,充分命题,B,D. 充分命题
107,以下哪篇文章不包含在《工具论》之中？,《理想国》,《解释篇》,《论辩篇》,《范畴篇》,A,A. 《理想国》
108,复合命题的逻辑联结词包括,合取和析取,蕴涵和等值,否定,以上都对,D,D. 以上都对复合命题的逻辑联结词包括合取(∧)、析取(∨)、否定(¬)和等值(==)等。
109,是指相对于证据，两个事实或事件至少有一个为真的概率。,析取律,肯定律,合取律,否定律,A,B. 肯定律
110,以下不属于逻辑系统四大定理的是,一致性定理,不完全性定理,可靠性定理,有效性定理,B,B. 不完全性定理
111,“所有的逻辑学家都是哲学家，所有美学家都是逻辑学家，因此，所有美学家都是哲学家”，这个三段论中，大项是,以上都不对,逻辑学家,美学家,哲学家,D,A. 以上都不对
112,违背规则“所有前提都必须是真的”的谬误包括,以上都对,前提虚假谬误,不一致谬误,预期理由谬误,A,A. 以上都对
113,在“育才中学有外籍教师任教”这一判断中，,主项周延,主项.谓项都不周延,主项.谓项都周延,谓项周延,B,"A. 主项周延解析：这个判断的主项是“育才中学有外籍教师任教”，谓项是“有外籍教师任教”。主项是判断的主语，谓项是判断的谓语。这个判断的主项和谓项都具有周延性，即主项周延意味着 Every student in the class is an alien teacher, 谓项周延意味着 Some alien teacher teaches at the school."
114,三段论的式共有多少个。,512,128,64,256,D,D. 256
115,所有的语句都包括,逻辑要素,语法要素,词汇要素,语义要素和逻辑要素,D,D. 语义要素和逻辑要素
116,非形式逻辑标准的一个论证是好的，当且仅当()成立。,以上均是,所有前提均可接受,前提与结论相干,前提对结论提供了足够支持,A,D. 前提对结论提供了足够支持。
117,命题“有些音乐家是有创造力之人;所有作曲家都是音乐家;因此，有些作曲家是有创造力之人。”的中项是,作曲家,以上都不是,有创造力之人,音乐家,D,D. 音乐家
118,通常用来表达联结词“析取”的是,而且,或者,并非,并且,B,B. 或者
119,《数学与猜想》的作者是,罗素,周北海,金岳霖,波利亚,D,B. 周北海
120,一组不一致的前提()推导出不一致的结论。,可能,不会,必然,不确定,C,A. 可能。
121,违背规则“前提与结论必须是相干”的谬误不包括,合成谬误,人身攻击谬误,稻草人谬误,非黑即白谬误,A,A. 合成谬误
122,锐进软件股份有限公司是一个由四个子公司，即甲、乙、丙、丁组成的总公司。在总公司的利润方案下，每个字公司承担的利润份额与每年该子公司员工占锐进软件股份有限公司总员工数的份额相等。但是去年该公司的财务报告却显示，甲公司在员工数量增加的同时向总公司上缴利润的比例却下降了。 如果上述陈述为真，财务报告还能够说明下列哪项?,甲公司员工增长的比例比前一年小,甲公司员工增长的比例至少比其他三个子公司中的一个小,在四个子公司中，甲的员工数量最少,乙、丙、丁公司员工增长的比例都超过了甲公司员工增长的比例,B,D. 乙、丙、丁公司员工增长的比例都超过了甲公司员工增长的比例。
