16,函数$y=log(x^{2}-1)$的定义域是,"$[-1,1]$","$(-\infty ,-1]\cup[1,+\infty)$","$(-\infty ,-1)\cup(1,+\infty)$","$(-1,1)$",C,"正确答案是：B. $(-\infty ,-1]\cup[1,+\infty)$解题过程如下：首先，对于对数函数，其内部表达式必须大于0。所以我们需要找到$x^2-1$的解集，使得$x^2-1>0$。$x^2-1>0$可以分解为$(x-1)(x+1)>0$。解这个不等式，我们得到$x<-1$或$x>1$。结合以上分析，函数的定义域是$x<-1$或$x>1$，即$(-\infty ,-1]\cup[1,+\infty)$。"
17,已知集合$A={x|y=\sqrt{4-x^4}}$，集合$B={x|x>=a}$，则$A\subseteq B$的一个充分不必要条件是,"(-\inf,-2)","[2,+\inf)","(-\inf,-2]","(2,+?)",A,"选项B. [2,+∞)解题过程：首先，我们需要确定集合A的取值范围。由题目给出的方程$y=\sqrt{4-x^4}$，我们可以观察到当$x$取值在$[-2, 2]$区间内时，方程有实数解，因为$4-x^4$在这个区间内是正数。所以，集合A的取值范围为$[-2, 2]$。然后，我们来看集合B的取值范围，由题目给出$B = [a, +\infty)$，这里我们可以看到集合B的取值范围从a开始一直延伸到正无穷。要确定A是否是B的子集，我们需要找到A的边界值（即最大和最小值），并确保这些值也在B中。从题目给出的A的取值范围我们可以看到，最小值为-2，而最大值为2。我们可以在B中找到这些值，因为B的取值范围是从a开始到正无穷，所以-2和2也在B中。但是，题目要求的是A是B的子集的充分不必要条件，这意味着A包含在B中，但B不一定要包含A。我们发现，-2并不在B中（因为在B中的最小值是a），但2在B中。所以，选项B. [2,+∞)是正确的，因为它满足A是B的子集的充分不必要条件。"
18,在空间中，下列命题正确的是,平⾏于同⼀直线的两个平⾯平⾏,垂直于同⼀平⾯的两条直线平⾏,平⾏于同⼀平⾯的两条直线平⾏,垂直于同⼀直线的两条直线平⾏,B,C. 平⾏于同一流不必要的两条直线平��行。
19,在正方体ABCD-A1B2C1D1中，BB1与平面ACD1所成角的余弦值为,\sqrt{3}/2,2/3,\sqrt{2}/3,\sqrt{6}/3,D,"首先，我们需要找到向量BB1和向量平面ACD1的夹角余弦值。设正方体的边长为a，向量BB1的坐标为(0, 0, a)，向量ACD1的坐标为(a, 0, a)，向量AD的坐标为(0, a, 0)。向量BB1与平面ACD1的夹角余弦值可以通过向量积与模长求得，即：cosθ = (BB1·AD) / (|BB1| * |AD|)其中，·表示向量点乘，|·|表示向量的模长。计算向量的点乘：BB1·AD = (0 * 0 + 0 * a + a * 0) + (0 * a + 0 * 0 + a * a) + (a * 0 + a * a + 0 * 0) - (0 * a + 0 * a + 0 * a) = 0计算向量的模长：|BB1| = √(0^2 + 0^2 + a^2) = √a^2 = a|AD| = √(a^2 + 0^2 + 0^2) = √(a^2) = a所以，cosθ = 0 / (a * a) = 0，即θ = 90°。因此，选项A、B、C和D中都不包含正确答案。正确答案是：没有正确答案。"
20,圆x^2+y^2-2x-2y+1=0上的点到直线x-y=2的距离最大的是,1+2\sqrt{2},2,1+\sqrt{2}/2,1+\sqrt{2},D,选项D. 1+\sqrt{2}
21,若$\sin\alpha * \cos\alpha > 0$，则\alpha在,第一、四象限,第一、二象限,第一、三象限,第二、四象限,C,D. 第二、四象限
22,同时抛掷两枚质地均匀的硬币，则出现两个正面朝上的概率是,$\frac{1}{8}$,$\frac{1}{4}$,$\frac{1}{2}$,$\frac{1}{3}$,B,答案是：A. $\frac{1}{8}$
23,在三角形ABC中，sinA:sinB:sinC=3:2:4，则cosC的值为,-2/3,-1/4,2/3,1/4,B,C. 2/3
24,"600是数列1*2,2*3,3*4，...的第",25项,24项 ,30项,20项 ,B,B. 24项。数列的通项公式是 n*(n+1)，其中n是项数。我们需要找到使得600这一项存在的n值。600 = 1*2 = 2*3 = 3*4 = ... = n*(n+1)从1*2开始，依次计算可以得到：2*3 = 6，不等于1*2；3*4 = 12，不等于2*3；4*5 = 20，不等于3*4；5*6 = 30，等于3*4；6*7 = 42，不等于4*5；7*8 = 56，不等于5*6；8*9 = 72，不等于6*7；9*10 = 90，不等于7*8；10*11 = 110，不等于8*9；从上述计算中可以看出，600是数列中的第24项，即n = 24。
25,"设$z=(3-i)/(1+2i)$,则|z|=",2,1,sqrt{3},sqrt{2},D,首先，我们要求出复数z的模，即|z|。已知z=(3-i)/(1+2i)，我们要求出分母的模和分子的模再求比值。分母的模是：|1+2i| = sqrt(1^2 + 2^2) = sqrt(5)分子的模是：|3-i| = sqrt(3^2 + (-1)^2) = sqrt(10)那么，z的模为：|z| = |(3-i)/(1+2i)| = sqrt((3-i)/(1+2i))^2 = sqrt((3-i)^2 / (1+2i)(1+2i)) = sqrt(10 / 5) = sqrt(2)所以，答案是D. sqrt(2)。
26,"设$\bigtriangleup ABC$的内角A，B，C所对边的长分别是a，b，c，且$f(A)=\sqrt{3}sinA-cosA+2$，若$f(A)=3,a=\sqrt{6}, S_{\bigtriangleup ABC}=\sqrt{3}$，则$\bigtriangleup ABC$的周长是",$3\sqrt{3}+\sqrt{6}$,$2\sqrt{2}+\sqrt{6}$,$3\sqrt{2}+\sqrt{6}$,$2\sqrt{3}+\sqrt{6}$,C,首先，根据题目给出的$f(A)=3$，我们可以得到$\sqrt{3}\sin A - \cos A + 2 = 3$，即$\sqrt{3}\sin A - \cos A = 1$。然后，利用正弦定理，我们有$\frac{a}{\sin A} = \frac{b}{\sin B} = \frac{c}{\sin C} = 2R$，其中$R$是外接圆的半径。由于$S_{\bigtriangleup ABC} = \sqrt{3}$，我们可以得到$\frac{1}{2}ab\sin A = \sqrt{3}$，即$ab = 4\sqrt{3}$。接下来，利用两角和的正弦公式，我们有$\sin(A+B) = \sin A\cos B + \cos A\sin B$。由于$B = 180^\circ - A - C$，我们可以得到$\sin(A+C) = \sin A\cos C + \cos A\sin C$。又因为$\sin C = \sin(180^\circ - A - B) = \sin(A+B)$，我们可以得到$\sin(A+C) = 2\sin A\cos C$。由于$\sin A\cos C + \cos A\sin C = 2\sin A\cos C$，我们可以得到$\cos A\sin C = \cos A\sin B$，即$\tan C = \tan B$。由于$A$和$B$的取值范围是$0^\circ$到$180^\circ$，我们可以得到$B = 60^\circ$。由于$\tan C = \tan B$，我们可以得到$C = 60^\circ$。最后，我们可以得到三角形$ABC$为等边三角形，所以边长为$a = \sqrt{6}$，$b = c = 2\sqrt{2}$。因此，三角形$ABC$的周长为$a + b + c = \sqrt{6} + 2\sqrt{2} + 2\sqrt{2} = \sqrt{6} + 4\sqrt{2}$，与选项B匹配。
27,"已知空间直⻆坐标系中三点$A(0,1,0),M(\sqrt{2},1,0),N(0,3,\sqrt{2}),O$为坐标原点，则直线 OA 与 MN 所成⻆的余弦值为",\frac{\sqrt{2}}{2},$\frac{\sqrt{6}+\sqrt{2}}{4}$,$\frac{\sqrt{3}}{2}$,0,A,A
28,$\cos{\alpha}=4/5$，\alpha 为第四象限角，则$\tan{\alpha}$的值为,-4/3,$\pm 4/3$,-3/4,$\pm 3/4$,C,第四象限的角，$\cos{\alpha}$为正，求得$\tan{\alpha}$为负值。利用公式$\tan{\alpha}=\frac{\sin{\alpha}}{\cos{\alpha}}$，结合同角三角函数的基本关系$\sin^2{\alpha}+\cos^2{\alpha}=1$，可以求得$\sin{\alpha}$的值为$3/5$，因此，$\tan{\alpha}=\frac{-3/5}{4/5}=-\frac{3}{4}$。故答案为：C. -3/4。
29,"已知x>0, y>0, x+2y+2xy=8, 则x+2y的最小值是",5.5,3,4,4.5,C,C. 4
30,在$\bigtriangleup ABC$中，若c=1，$a=\sqrt{3}$，$\angle A=\frac{2\pi}{3}$，则b为,1,$\frac{\sqrt{10}}{2}$,$\sqrt{7}$,2,A,B. $\frac{\sqrt{10}}{2}$
31,函数$y=\sqrt{2x+1} + \sqrt{3-4x}$的定义域为,"(-\infty, 1/2]","(-1/2, 3/4)","(1/2,0)\cup (0, \infty)","[-1/2, 3/4]",D,首先，我们需要找到使得根号内的表达式非负的x取值范围，以确定函数的定义域。对于选项A：$y=\sqrt{2x+1} + \sqrt{3-4x}$，要求$2x+1\geq 0$和$3-4x\geq 0$，解得$x\geq 1/2$和$x\leq 3/4$，所以选项A不符合题意。对于选项B：$y=\sqrt{2x+1} + \sqrt{3-4x}$，要求$2x+1\geq 0$和$3-4x\geq 0$，解得$x\geq -1/2$和$x\leq 3/4$，所以选项B符合题意。对于选项C：$y=\sqrt{2x+1} + \sqrt{3-4x}$，要求$2x+1\geq 0$和$2x+1\geq 4-4x$，解得$x\geq 1/2$和$x\leq -1/2$，所以选项C不符合题意。对于选项D：$y=\sqrt{2x+1} + \sqrt{3-4x}$，要求$2x+1\geq 0$和$3-4x\geq 0$，解得$x\geq 1/2$和$x\leq 3/4$，所以选项D不符合题意。综上，选项B是正确答案。
32,$cos\frac{7}{6}\pi=$,$-\frac{1}{2}$,$\frac{1}{2}$,$-\frac{\sqrt{3}}{2}$,$\frac{\sqrt{3}}{2}$,C,"首先，我们知道 $\cos$ 函数的周期为 $2\pi$，所以我们可以将 $\frac{7}{6}\pi$ 转化为在 $[0, 2\pi]$ 区间内的角度。计算 $\frac{7}{6}\pi$ 得到 $\frac{7}{6}\pi \approx 2.9159$，这个角度在第二象限。在第二象限，$\cos$ 函数是负的，且该角度小于 $2\pi$，所以我们可以确定 $\cos\frac{7}{6}\pi$ 的值为 $-\frac{1}{2}$。所以，正确答案是选项 A：$-\frac{1}{2}$。"
33,$\frac{1+2i}{1-2i}$等于,$-\frac{3}{5}-\frac{4}{5}i$,$-\frac{4}{5}+\frac{3}{5}i$,$-\frac{3}{5}+\frac{4}{5}i$,$-\frac{4}{5}-\frac{3}{5}i$,C,首先，我们将分子和分母都乘以分母的共轭复数$1+2i$，以消除分母中的虚部：$$\frac{1+2i}{1-2i} = \frac{(1+2i)(1+2i)}{(1-2i)(1+2i)}$$接下来，我们计算分子和分母的乘积：分子：$(1+2i)(1+2i) = 1 + 2i + 2i + 4i^2 = 1 + 4i - 4 = -3 + 4i$分母：$(1-2i)(1+2i) = 1 - 2i + 2i - 4i^2 = 1 - 4i - 4 = -3 - 4i$现在，我们将分子除以分母：$$\frac{-3 + 4i}{-3 - 4i}$$为了得到这个复数的实部和虚部，我们可以分别将分子和分母的实部和虚部分开，然后进行除法：实部：$\frac{-3}{-3} + \frac{4}{-3}i = 1 - \frac{4}{3}i$虚部：$\frac{4}{-3} - \frac{0}{3}i = \frac{4}{3}$因此，$\frac{1+2i}{1-2i}$等于$1 - \frac{4}{3}i$。然而，这个选项没有在给定的选项中。让我们检查一下，看看是否有计算错误或其他疏漏。
34,"把函数y=sin(2x-pi/4)的图像向右平移pi/8,所得到的图像对应的函数为",非奇非偶函数,奇函数,偶函数,既是奇函数又是偶函数,C,C. 偶函数。
35,在1，2，3，…，10这10个数字中，任取3个数字，那么“这三个数字的和⼤于6”这⼀事件是,以上选项均不正确,必然事件 ,不可能事件,随机事件,D,D. 随机事件
36,"在锐角三角形ABC中，a=1, B=2A，则边b的取值范围为","(sqrt(2),sqrt(3))","(1,2)","(2,3)","(1,3)",A,"A. (sqrt(2),sqrt(3))"
37,下列⼏个命题中，①两个⾯平⾏且相似，其余各⾯都是梯形的多⾯体是棱台；②有两个⾯互相平⾏，其余四个⾯都是等腰梯形的六⾯体是棱台；③各侧⾯都是正⽅形的四棱柱⼀定是正⽅体；④分别以矩形两条不等的边所在直线为旋转轴，将矩形旋转，所得到的两个圆柱是两个不同的圆柱。其中正确的有几个。,2,1,4,3,B,A. 2
38,"已知{a_n}是等比数列，a_2=2, a_3=1/4，则公比q=",2,-2,-1/2,1/2,D,"答案是D. 1/2。解题过程如下：已知数列是等比数列，所以有 a_2 = a_1 * q, a_3 = a_1 * q^2。由题意得 a_2 = 2, a_3 = 1/4。将已知条件代入等式中，得到：2 = a_1 * q1/4 = a_1 * q^2将第一个等式除以第二个等式，得到：q = 2 / (q^2)q^3 = 2q = ∛2所以公比q=1/2，故选D。"
39,我国数学家陈景润在哥德巴赫猜想的研究中取得了世界领先的成果。哥德巴赫猜想是“每个大于2的偶数可以表示为两个素数的和”，如30=7+23.在不超过30的素数中，随机选取两个不同的数，其和等于30的概率是,$\frac{1}{15}$,$\frac{1}{12}$,$\frac{1}{14}$,$\frac{1}{18}$,A,首先，我们需要找出不超过30的素数。这些素数有：2，3，5，7，11，13，17，19，23，29。其中，2是最小的素数，也是唯一的偶数素数，其他的素数都是奇数。现在，我们考虑从这些素数中随机选取两个不同的数，其和等于30的情况。我们可以得到以下几种组合：- 选取2和28，和为30- 选取2和29，和为31（这种情况不适用，因为两个素数之和总是偶数）- 选取3和27，和为28（这种情况不适用，因为两个素数之和总是偶数）- 选取3和29，和为32（这种情况不适用，因为两个素数之和总是偶数）- 选取5和25，和为30- 选取5和26，和为31（这种情况不适用，因为两个素数之和总是偶数）- 选取5和27，和为32（这种情况不适用，因为两个素数之和总是偶数）- 选取5和28，和为33（这种情况不适用，因为两个素数之和总是偶数）- 选取7和23，和为30- 选取7和24，和为31（这种情况不适用，因为两个素数之和总是偶数）- 选取7和25，和为32（这种情况不适用，因为两个素数之和总是偶数）- 选取7和26，和为33（这种情况不适用，因为两个素数之和总是偶数）- 选取7和27，和为34（这种情况不适用，因为两个素数之和总是偶数）- 选取11和19，和为30- 选取11和20，和为31（这种情况不适用，因为两个素数之和总是偶数）- 选取11和21，和为32（这种情况不适用，因为两个素数之和总是偶数）- 选取11和22，和为33（这种情况不适用，因为两个素数之和总是偶数）- 选取11和23，和为34（这种情况不适用，因为两个素数之和总是偶数）- 选取11和24，和为35（这种情况不适用，因为两个素数之和总是偶数）- 选取11和25，和为36（这种情况不适用，因为两个素数之和总是偶数）- 选取13和27，和为39（这种情况不适用，因为两个素数之和总是偶数）- 选取17和21，和为38（这种情况不适用，因为两个素数之和总是偶数）- 选取17和22，和为39（这种情况不适用，因为两个素数之和总是偶数）- 选取17和23，和为39（这种情况不适用，因为两个素数之和总是偶数）- 选取19和21，和为39（这种情况不适用，因为两个素数之和总是偶数）- 选取19和22，和为39（这种情况不适用，因为两个素数之和总是偶数）- 选取23和24，和为45（这种情况不适用，因为两个素数之和总是偶数）- 选取23和25，和为46（这种情况不适用，因为两个素数之和总是偶数）- 选取23和26，和为47（这种情况不适用，因为两个素数之和总是偶数）- 选取23和27，和为47（这种情况不适用，因为两个素数之和总是偶数）- 选取29和21，和为49（这种情况不适用，因为两个素数之和总是偶数）从这些组合中，我们可以看到有11种情况满足题目的条件，即从素数中随机选取两个不同的数，其和等于30。所以，概率为11/38，约等于0.2895。然而，题目要求的是求解和等于30且是两个素数的概率，而不是任意两个数的概率。因此，我们需要从上述11种情况中进一步筛选出满足“两个素数”条件的组合。经过筛选，我们发现有3种组合满足题目的条件：- 选取2和28，和为30- 选取2和29，和为31（这种情况不适用，因为两个素数之和总是偶数）- 选取5和25，和为30从这些组合中，有2种满足题目的条件，即选取2和28以及选取5和25。所以，满足题目的概率为2/38，约等于0.0526。最后，将这个概率转化为分数形式，得到1/18。所以，正确答案是选项D：1/18。
40,"集合A={x|1<x<9},B={2，3，4}，那么A与B的关系是",A真包含于B,⽆法确定,B真包含于A ,B=A ,C,C. B真包含于A 解析：集合B中的元素都是集合A中的元素，但集合A中还有B中没有的元素，即A中包含于B，但A中不仅仅是B的子集，所以B是A的子集，但A中不是B的子集，所以B真包含于A。
41,若sin(a)cos(a)=1/8，且pi/4<a<pi/2，则sin(a)-cos(a)=,-\sqrt{3}/2,3/4,-3/4,\sqrt{3}/2,D,B. 3/4
42,"设$\bigtriangleup ABC$的内角A，B，C所对边的长分别是a，b，c，tan(A+B)=-2sinC, c=3, $\bigtriangleup ABC$的周长取值范围是","$(6,3+2\sqrt{3}]$","(6,9]","[6,9]","$[6,3+2\sqrt{3}]$",B,"由于已知 $\tan(A+B) = -2\sin C$，我们可以利用正弦定理和三角函数的加法公式进行化简：正弦定理：$\frac{a}{\sin A} = \frac{b}{\sin B} = \frac{c}{\sin C} = 2R$（其中R为外接圆的半径）由于 $c=3$，我们可以得到：$\frac{a}{\sin A} = \frac{b}{\sin B} = \frac{3}{\sin C}$将上式利用正弦定理的倍数关系进行化简，得到：$\frac{a}{\sin A} = \frac{b}{\sin B} = 3$因此，$a = 3\sin A$，$b = 3\sin B$将 $a$ 和 $b$ 代入 $\tan(A+B) = -2\sin C$，得到：$\tan(A+B) = \frac{3\sin A + 3\sin B}{3\sin C} = -2\frac{\sin C}{3}$由于 $\tan(A+B) = \frac{\sin(A+B)}{\cos(A+B)}$，我们得到：$\frac{\sin(A+B)}{\cos(A+B)} = -2\frac{\sin C}{3}$利用三角函数的加法公式和倍数关系，我们得到：$\frac{\sin(2C-A)}{\cos(A+C)} = -2\frac{\sin C}{3}$化简得到：$\sin(2C-A) = -2\sin C\cos(A+C)$利用正弦定理，我们得到：$2R\sin(2C-A) = -2R\sin C\cos(A+C)$由于 $2R = 6$，我们得到：$\sin(2C-A) = -\frac{\sin C}{3}\cos(A+C)$利用三角函数的加法公式，我们得到：$\sin(2C-A) = -\frac{\sin(2C-A)}{2}\sin(2C-A) = -\frac{\sin^2(2C-A)}{2}$因此，$\sin^2(2C-A) = 2\sin(2C-A)$由于 $\sin^2(2C-A) + \cos^2(2C-A) = 1$，我们得到：$\cos^2(2C-A) = 1 - \sin^2(2C-A) = 1 - 2\sin^2(2C-A)$由于 $\cos(2C-A) = \sqrt{1 - \sin^2(2C-A)}$，我们得到：$1 - \sin^2(2C-A) = \sqrt{1 - \sin^2(2C-A)}$解得：$\sin^2(2C-A) = \frac{1}{2}$因此，$\sin(2C-A) = \pm \frac{1}{\sqrt{2}}$利用正弦定理，我们得到：$a = 3\sin A = 3\sin(2C-A) = 3\pm \frac{1}{\sqrt{2}}$$b = 3\sin B = 3\sin(2C-A) = 3\pm \frac{1}{\sqrt{2}}$由于 $a$ 和 $b$ 必须为正数，因此：$a = 3 + \frac{1}{\sqrt{2}}$，$b = 3 - \frac{1}{\sqrt{2}}$利用余弦定理，我们得到：$c^2 = a^2 + b^2 - 2ab\cos C = (3 + \frac{1}{\sqrt{2}})^2 + (3 - \frac{1}{\sqrt{2}})^2 - 2(3 + \frac{1}{\sqrt{2}})(3 - \frac{1}{\sqrt{2}})\cos C$由于 $c=3$，我们得到：$9 = 10 + 2\sqrt{2} - 12\cos C$因此，$\cos C = \frac{1 + \sqrt{2}}{2}$利用正弦定理，我们得到：$\sin C = \frac{3}{c} = \frac{3}{3} = 1$因此，$\sin A = \sin(2C-A) = \pm \frac{1}{\sqrt{2}}$利用正弦定理，我们得到：$a = 3\sin A = 3\pm \frac{1}{\sqrt{2}}$由于 $a$ 必须为正数，因此：$a = 3 + \frac{1}{\sqrt{2}}$因此，$\bigtriangleup ABC$的周长为：$a + b + c = (3 + \frac{1}{\sqrt{2}}) + (3 - \frac{1}{\sqrt{2}}) + 3 = 6 + 3\sqrt{2}$因此，$\bigtriangleup ABC$的周长取值范围是 $[6,6 + 3\sqrt{2}]$由于 $3 + 3\sqrt{2} = 9$，因此，$\bigtriangleup ABC$的周长取值范围是 $[6,9]$因此，正确答案是B. (6,9]。"
43,已知等差数列中，公差为2，第n项等于30，且前n项之和为240，则n等于,17,15,16,14,B,C. 16
44,若(a+i)/(1-i)(a\in R)是纯虚数，则|(a+i)/(1-i)|=,2,1,-i,i,B,A. 2
45,函数$y=sin2xcos2x$最⼩正周期是,$\frac{1}{2}\pi$,$\frac{1}{4}\pi$,$2\pi$,$6\pi$,A,首先，将函数$y=sin2xcos2x$用三角函数的乘积公式变换，得到：$$y=sin2x*cos2x = \frac{1}{2}sin4x$$然后，我们知道正弦函数的周期为$2\pi$，因此函数$y=\frac{1}{2}sin4x$的最小正周期为：$$T=\frac{2\pi}{4}= \frac{1}{2}\pi$$所以，正确答案是选项A：$\frac{1}{2}\pi$。
46,为了判断甲、⼄两名同学本学期⼏次数学考试成绩哪个稳定，通常需要知道这两个⼈数学成绩的,⽅差,众数,频率分布,平均数,A,为了判断甲、⼄两名同学本学期数学考试成绩哪个稳定，通常需要知道这两个人数学成绩的方差。方差是用来衡量一组数的离散程度的，值越小，表示这组数的离散程度越小，稳定性越高。所以，正确答案是A. 方差。
47,三角形ABC的面积是1，AB=2，BC=\sqrt{2}，角B为钝角，则AC=,\sqrt{10},\sqrt{5} ,1,2,A,B. \sqrt{5}
48,"已知集合p={1,2,3,4},Q={-1,0,1}，则$P\cap Q$等于","{1,2}","{-1,0,1,2,3,4}",{1},"{3,4}",C,"D. {3,4}"
49,同时抛掷两枚质地均匀的硬币，则出现两个正⾯朝上的概率是,1/8,1/3,1/2,1/4,D,D. 1/4
50,"设三阶方程$A=[A_{1},A_{2},A_{3}]$，其中$a_[i], i=1,2,3$为A的列向量，且$|A|=2$，则$|B|=|[a_{1}+3a_{2},a_{2},a_{3}]|=$",6,0,-2,2,D,C. -2
51,"等差数列中a5=11, S12=186, 则a8等于",18,20,21,22,B,B. 20
52,"从一批羽毛球产品中任取一个，其质量小于4.8g的概率为0.3，质量小于4.85g的概率为0.32，那么质量在[4.8,4.85)g范围内的概率是",0.68,0.38,0.02,0.62,C,B. 0.38
53,设$\bigtriangleup ABC$的内角A，B，C所对边的长分别是a，b，c，且$f(A)=\sqrt{3}sinA-2cos^{2}\frac{A}{2}+3$，当函数f(A)取到最大值时$\bigtriangleup ABC$的形状是,不确定,锐角三角形,钝角三角形,直角三角形,C,B. 锐角三角形
54,函数$f(x)=lnx-\frac{1}{x}$的零点所在的区间为,"(2,3)","(3,4)","(1,2)","(0,1)",C,"首先，我们要找出函数$f(x)=lnx-\frac{1}{x}$的零点，即求解$x$使得$f(x)=0$。计算当$x=1$时，$f(x)=0$不成立，所以排除选项C。计算当$x=2$时，$f(x)=0$不成立，所以排除选项A。计算当$x=3$时，$f(3)=\ln 3-\frac{1}{3}$，$f(4)=\ln 4-\frac{1}{4}$，显然$f(3)<0$且$f(4)>0$，所以$x=3$在区间$(3,4)$内，且$f(x)$在$x=3$处由负变正，所以选项B是一个零点。计算当$x=0$时，$f(x)=-\infty$，$f(1)<0$，所以排除选项D。综上，选项B是正确答案。"
55,"已知向量a，b满足$|a|=1,a\cdot b=-1$，则$a\cdot(2a-b)$ 等于",3,4,2,0,A,B. 4
56,"在$\bigtriangleup ABC$ 中，$a=2\sqrt{2},B=\frac{\pi}{4},\angle A=\frac{\pi}{3}$，则b=",$\frac{5\sqrt{3}}{4}$,$\frac{4\sqrt{3}}{3}$,$\frac{5\sqrt{3}}{3}$,$\frac{3\sqrt{3}}{2}$,B,B. $\frac{4\sqrt{3}}{3}$
57,若回归直线的方程为$\hat{y}=2-1.5x$，则变量x增加一个单位时,y平均减少2个单位,y平均增加1.5个单位,y平均增加2个单位,y平均减少1.5个单位,D,B. y平均增加1.5个单位
